,video_id,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
4071,4l-wCVL1thU,1299827,133374,175,0,6159
4072,PCWl_pm0pNQ,1247453,114170,208,0,2840
4073,tonq3_vCoXs,4557,208,5,0,23
4074,0EpXuxDG4qw,109392,4299,37,0,1014
4075,H9GFdJ4IKuM,1737845,25990,674,0,501
4076,k3OoDvPhKP0,676813,3688,163,0,900
4077,yfA_N09DfGs,22782,390,20,0,55
4078,Qhb-vMb3TAU,269495,3076,48,0,173
4079,qLMxFmBXUEo,67,1,0,0,0
4080,gbxzF3mG-oU,918987,3387,209,0,503
4081,oRbwSkF-9H4,641590,2252,251,0,313
4082,kZLh7gnjYYY,1107608,14928,138,0,2329
4083,yRPkIp5ikSE,108097,1295,24,0,47
4084,wQNjn-JbL0k,107370,7757,43,0,320
4085,sgzf1D2Nqeo,1510102,15206,154,0,1502
4086,hKkX4Aaw8HI,2166108,34131,275,0,7304
4087,1gBB4HXSBYM,1123431,19113,357,0,1756
4088,k9mQWQgVrlQ,78963,1239,12,0,183
4089,wFXEcVmDiIA,278508,5398,162,0,417
4090,-dGfSdI_ELE,10997,0,0,0,4
4091,h_VVYwLoiHU,380517,5949,119,0,461
4092,R29ESwyLeSs,149334,2873,28,0,243
4093,wtRzt3YjvaU,161398,3696,85,0,146
4094,ENG1ytbn56M,328065,6469,157,0,1710
4095,lRSSgwOcK5g,117390,1626,40,0,76
4096,xXErIY0MpcE,86331,2563,39,0,180
4097,05mQjNXZ52U,416086,10541,89,0,941
4098,DQVeMVHSX8g,155126,3574,67,0,445
4099,qR6BCjJjZ-M,125688,2086,32,0,51
4100,9E0Ww8DeMw4,165082,3443,30,0,344
4101,eWxAXifseRs,291962,2461,417,0,759
4102,kKhKFjKbbbY,501343,8582,129,0,356
4103,C_td0773IPw,132350,1755,61,0,402
4104,Ii9I7h5cZ_o,237533,4663,94,0,542
4105,XzSuiNI9CxI,86793,1259,29,0,158
4106,FEsNWyPRzq8,201193,3016,41,0,70
4107,jiPWl_vyCT8,934742,12554,439,0,574
4108,_xQ1HdZbLkU,602666,7996,620,0,1304
4109,alHFUMLcMQU,1489877,126791,1241,0,4727
4110,9kgpE8mfVUg,118192,1818,89,0,225
4111,M_0vWmZi94c,96317,1225,4,0,53
4112,is5d67NS8L0,323729,3865,137,0,1135
4113,EeveIt_LAwU,123325,886,16,0,108
4114,4JIXu9TN4X4,759432,3125,215,0,408
4115,f1NzlAM824s,329930,4269,76,0,237
4116,n7GRLa3FARA,3404669,31978,685,0,2367
4117,ZKFQsD2dqXQ,211029,1770,49,0,605
4118,gOs9f2wptns,113108,2473,35,0,103
4119,UEEMhCCsndY,161092,2258,68,0,814
4120,DXjCeddO3AA,2978758,19584,1069,0,1069
4121,UEN_vucZrAA,28202,542,3,0,33
4122,1VKZEMg5S9c,32217,192,9,0,20
4123,v47uquupUWQ,43458,671,13,0,9
4124,a_D4er2_zok,6806,68,2,0,4
4125,neKneQx6rdM,203822,1285,31,0,90
4126,xsuY0rC2Dvs,882173,8394,2528,0,3605
4127,vL0EaOGYW7w,96952,2060,21,0,144
4128,Z47WcS6s8CY,25785,0,0,0,10
4129,DmmyE7LTilk,643438,7839,221,0,724
4130,85UiZeS4nM0,589618,3588,62,0,424
4131,4sKTpyIEvnI,385900,3706,111,0,547
4132,i9bI-VsQM3M,389666,3806,91,0,452
4133,ReUkWhExqZY,166987,3756,95,0,408
4134,kviu65GuR-A,3603,127,1,0,7
4135,fpmmAiG2jEY,36685,848,28,0,329
4136,MnvAnqfWBwM,82054,1125,25,0,56
4137,ZIDpWURtv24,39128,1027,19,0,59
4138,2Hmcj8WAFps,297909,3409,60,0,223
4139,aiv_V9LZgVQ,168755,2175,51,0,52
4140,QjXaMTHuO0U,91066,1390,35,0,62
4141,tNXEc7TuCQs,101624,1901,40,0,197
4142,WaRpctbq4R4,31594,1070,18,0,18
4143,pByK5Lzi-tc,40960,785,17,0,13
4144,JOfMywjBXM8,242036,8630,91,0,443
4145,SifUGC7Q9Us,3912,61,3,0,0
4146,Rues0NL7qUE,295184,17038,120,0,303
4147,tXVgV2YS6kA,532494,6771,89,0,444
4148,JluF9Fvn8v4,22231,610,16,0,59
4149,7gfZ_AN2MtE,273363,900,84,0,74
4150,6ADqCwijOok,365484,3088,55,0,105
4151,5yZCNKZB8Qo,315621,3356,96,0,292
4152,USxq_9PfCKM,188659,6342,75,0,398
4153,kbnPU6TMcFo,457599,7247,147,0,1379
4154,elOUMn7OqyE,779,29,0,0,16
4155,gcPo0DtUqWk,104691,760,23,0,73
4156,ojSEL_V6WA0,1423966,23669,190,0,2715
4157,CMSujlWqN-U,47477,880,6,0,10
4158,GgLzNkHRpYc,54386,1144,7,0,123
4159,IyAcJMDGi-M,53387,1115,19,0,165
4160,uFJcm3KdaIU,33631,1687,15,0,112
4161,cgVSqx7d15w,1286705,23089,224,0,2625
4162,QYGjBSR9vyU,222245,9294,211,0,607
4163,mk2cwFwY4mo,633103,22050,323,0,918
4164,u3wbCLldyjo,118162,1361,26,0,306
4165,WFvL1mb1vS0,440910,30459,47,0,1518
4166,auk3Wt6zBtE,134009,2373,43,0,256
4167,Ip0gHqzzS4k,559,15,0,0,16
4168,fKe49bMdpPc,58713,877,19,0,201
4169,iqgc7DVo2gI,2771245,11523,1434,0,4072
4170,m2RJgv1LKMs,982789,4805,105,0,787
4171,cTkr7RIMLjY,1133228,13868,109,0,1727
4172,fr_mtwlOjMA,869685,13934,214,0,1407
4173,9jCRtUJVqrA,259990,2513,57,0,479
4174,l3msexUNYlA,1487516,12117,328,0,1949
4175,Oq6nd9_89tM,233523,1861,73,0,167
4176,vR556ZlSnDE,216856,3979,68,0,218
4177,sHkpmiX1vwI,41839,899,15,0,89
4178,k5EE5iIctDw,55619,1285,14,0,108
4179,yBsC5xZ1VP8,8176,259,2,0,44
4180,YUrdNT2dc0g,333297,4458,77,0,237
4181,YitHNqML0po,18930,215,4,0,0
4182,jfmShaeBei0,269296,3416,77,0,650
4183,86hU8G4-OMk,258095,2530,29,0,197
4184,cOMhJAJdHho,1735241,21876,1024,0,901
4185,z-v68DHOqZA,99688,1344,25,0,45
4186,QVC2xxejRz4,482173,11284,269,0,433
4187,6i-cBV-rAHE,134958,3002,15,0,309
4188,W_Bv-XLmfQE,663971,9480,256,0,1072
4189,kMwEpz8HbaY,136073,2633,49,0,139
4190,z9ukvAXn488,369946,8770,915,0,1379
4191,MzNsVQZwDQE,189797,3207,27,0,327
4192,IAU6bIZsvpA,67188,2403,47,0,539
4193,WzvjOVp-Ryk,113358,3534,69,0,133
4194,hqlyPYW1iYM,295753,3980,44,0,361
4195,CznpjC__6GM,395323,6710,72,0,599
4196,yCiOalBt56I,3128,57,2,0,31
4197,skp38qxzPjI,116240,2905,73,0,173
4198,LV25fFDg1jg,533092,5218,203,0,215
4199,DqIx7KnPVdA,29039,485,15,0,14
4200,Q0b41vW7Ss8,116856,1884,21,0,147
4201,VohchvIvX5k,67825,1740,24,0,159
4202,du-qWkFZONk,44439,1166,31,0,135
4203,VuJvOzVkIn8,23657,322,9,0,11
4204,qJ77psYAtxw,196245,3311,45,0,356
4205,Lgc53EWEqmI,6238751,126736,1552,0,3048
4206,_vU28jNLQ-8,4445491,67762,932,0,12550
4207,A4XcHVvX5_w,83740,2956,33,0,101
4208,Ysff-LI4ISY,50635,647,9,0,118
4209,GLzdhg30Fg8,242795,2639,32,0,293
4210,ZglFuBYbCJc,2825,138,1,0,12
4211,V5-7AGGRRvo,24070,165,8,0,24
4212,ydDpK5tvZYw,38256,0,0,0,9
4213,vbrrCwjJskI,138378,1666,100,0,336
4214,XMqxdbAqQy8,412742,6586,156,0,394
4215,WBc59Vj5e54,207093,5143,139,0,206
4216,CmuKQMsUvwg,7468,233,2,0,39
4217,UaIy0zNhmCg,9359,97,3,0,16
4218,bmG8GNP_qfg,172041,1284,36,0,152
4219,cGk0z4uVOdY,11074,247,6,0,20
4220,Yhl5ggA7-uM,52104,1036,28,0,102
4221,Wj5aMB7zxN4,210726,3494,81,0,333
4222,Vjz2ZilIaZk,590059,5653,202,0,1192
4223,jzawOVwnQBQ,16460,293,23,0,63
4224,jZ3SXDvhG_g,20409,267,4,0,8
4225,DfBX-9Oe6S8,36721,1110,24,0,31
4226,zcm1IelUVNw,336069,5196,71,0,1304
4227,Wra9zWVKE70,91595,950,14,0,40
4228,Pz1ObwjmsLo,206205,3320,65,0,355
4229,Iox5RJ0KKfw,1745,61,2,0,35
4230,Yw_5efKCSrU,116358,1581,38,0,43
4231,77_8O3rRBX8,44036,784,14,0,60
4232,rB6zfk7yOhE,867137,14764,523,0,1331
4233,0ug0rzz1l9I,162190,1927,29,0,209
4234,w-frsL06Q7Y,182847,1983,63,0,39
4235,ZYl_qoNDN-k,302467,2103,38,0,90
4236,je2-3vVMrvY,205058,2864,40,0,79
4237,xkrJ8Pxza2o,236513,3044,49,0,252
4238,sQ39hpYp4l0,3768049,43717,1463,0,2518
4239,yTcQJiLi4xA,3110,45,3,0,8
4240,9DezmekVnGQ,2289482,13298,478,0,1576
4241,_RCY7GyLHRQ,198669,2334,55,0,65
4242,GKDFn8TZCo0,81325,3486,43,0,148
4243,4zKjgBpqfCo,19991,255,2,0,0
4244,eyurtNnYksk,78139,1316,10,0,24
4245,7tuR6gQNNp0,19604,405,7,0,8
4246,NdAk2DMjjQU,853359,17428,191,0,882
4247,aYNnFwBK3Uc,5715,279,2,0,47
4248,fDGwsZ4dc1c,748573,11542,294,0,439
4249,ULDAEaWc0-o,22399,892,19,0,39
4250,nwklbKqN2IA,1195492,4482,248,0,651
4251,0zRwB-YcW2I,215147,4678,60,0,292
4252,ediDeYQeZNU,1102761,14954,219,0,628
4253,5Yfq_a9USPw,157886,1281,47,0,100
4254,BADGM-rbYCQ,599016,7927,114,0,208
4255,79YMRihqEkc,964185,10923,243,0,552
4256,DPxG60b42GU,2181,59,0,0,11
4257,Sob0_KDrHNY,276254,4412,153,0,1027
4258,iMH0ILzlW7s,18532,364,5,0,19
4259,KILFMDOb8zk,58973,553,11,0,10
4260,slIeELdJ2Gk,21276,401,12,0,16
4261,o66JsSbpJ9g,953459,19713,305,0,883
4262,hbmGIGEdjSs,299503,12219,93,0,386
4263,Pm9bJh7tJMM,3235734,63906,1118,0,3676
4264,bZf6_Swkbyk,132944,1051,24,0,56
4265,YPvFdfcZcMo,43655,744,14,0,13
4266,wbE-Ec5eDZ8,1145032,55349,537,0,4914
4267,P6KHqVlKVz0,191741,2581,46,0,143
4268,5CjyxM7Y8GU,361816,7177,242,0,3959
4269,OAlvuu6R8TA,177178,7924,46,0,368
4270,3k9yO_yLQqk,325787,11861,95,0,590
4271,n_HggKZ6Xuw,195001,9768,155,0,719
4272,MEeSz1j0-Bk,367286,2905,54,0,247
4273,9WLgECyweTQ,147491,6826,11,0,257
4274,pEvt5NQCfn4,552665,14916,180,0,633
4275,_RmNvwxRzHY,1646071,17954,279,0,1130
4276,NKEq1OB9Uzg,40241,968,25,0,156
4277,h61L-LhDBv4,1087857,62454,234,0,3157
4278,m-Fqh1S08Jc,529,8,1,0,5
4279,XPNaW2ox7fE,626156,7239,377,0,4780
4280,YdZTDcy4Z1I,21197,261,7,0,8
4281,xB1UNk3fbPA,24567,2054,9,0,686
4282,OTinZUgmqtg,42667,677,19,0,89
4283,W0qCfa-QAIE,1090467,18938,703,0,1263
4284,OdlznEYCOtU,1496,53,0,0,7
4285,hFEE7OyeX3U,41384,5307,13,0,439
4286,G8tT_TRPMZA,114061,888,29,0,344
4287,PFwfb5x3PR4,675325,50003,167,0,2904
4288,cMiU4-KAT_A,2779249,21529,316,0,2636
4289,6mcWx9NqTmQ,483425,7644,121,0,600
4290,-U9f0ysX7e0,2643563,69286,629,0,4726
4291,ZSKa9nNya3s,3740,200,1,0,20
4292,NgSBlnLrOTc,475,28,0,0,10
4293,KKoqjw4eOSY,1271631,7710,213,0,1014
4294,NsTIQVPOkUw,980,26,0,0,35
4295,5NthedDHWLg,986391,13102,4690,0,0
4296,8AYfqrnZWK4,261038,1247,44,0,136
4297,ZSx9f4bhsIk,847495,9319,620,0,977
4298,SoiXgUZQBOM,1129980,18076,1161,0,1015
4299,fO95zZlJBiI,63134,2168,15,0,86
4300,Bn1nkf9bcVQ,20244,571,11,0,51
4301,-Q3kJ1XwXNU,396718,4652,121,0,311
4302,bkeo49o1NK4,130432,5476,37,0,576
4303,ZIeRaYchHG4,514989,4710,109,0,178
4304,EKBfHaaKP-A,228488,9406,67,0,322
4305,e6aP0qfud08,615846,7101,303,0,361
4306,Qvk-QPDCydY,478294,4191,114,0,229
4307,SSm2gfxs6Og,64674,1483,23,0,52
4308,nZvqpchTID0,395796,6298,78,0,279
4309,Vc8JkkPGkhk,105253,5621,43,0,447
4310,Pg6wIZbJQII,337404,12172,41,0,733
4311,7su_r-5lhGQ,970294,13679,316,0,700
4312,G_XgmPA75yA,289001,3576,94,0,185
4313,zaolzBuqSCg,39028,1866,10,0,105
4314,Ad3gKk6V13Q,23534,570,8,0,27
4315,W54QrO0VRIU,88916,442,10,0,32
4316,_gjTFdSA-fQ,458326,4286,89,0,562
4317,RHqlQj4SwpM,18604,1046,4,0,125
4318,K-uRkFvExuY,605713,5668,570,0,710
4319,p4l6zLh4OzI,900618,29777,184,0,1064
4320,SZ2UgEgJubA,153226,1705,26,0,136
4321,GvLKXg5fc1I,119657,2205,34,0,71
4322,J9Do2vqGkQc,38731,690,11,0,63
4323,56erGZvkb_w,329401,0,0,0,151
4324,3Jr7HjoDCSE,32458,1190,15,0,32
4325,RH2dDhTvW0w,491092,4549,98,0,325
4326,u6vC--ihYEQ,1309254,11080,217,0,1340
4327,x4lOqu3jC40,296629,4010,54,0,399
4328,oopA9KzK_M0,336134,4648,102,0,1063
4329,UQMSbNrbTZM,78676,1394,31,0,405
4330,QSNGhG5-zFs,263,12,1,0,5
4331,qMYAAKQDyB8,161,43,0,0,119
4332,QvcGcsN-r28,84,3,0,0,1
4333,V3VSqlomOCI,1232192,20458,156,0,654
4334,k9yy9_PBYUU,296537,3484,104,0,0
4335,S61RU7AzE2E,207026,7354,254,0,1668
4336,BxwWRQTWDKU,62917,8662,25,0,1035
4337,JOHBK3j_og0,3493461,102479,458,0,6849
4338,yRCqgkcznRY,250459,2749,262,0,0
4339,ijke-Rfu-04,552955,6437,111,0,467
4340,i6Fr6rCUcwM,184345,4371,81,0,252
4341,9YZzCTvG1B0,2497,67,4,0,39
4342,22GoaCj4ess,8944,101,4,0,14
4343,XvBl_8DXwuI,71382,849,14,0,87
4344,67Lf0K8ajKY,321531,5837,177,0,130
4345,a3ocQmUey_U,3565,51,0,0,0
4346,LXS9vG-y6n0,88520,1679,46,0,205
4347,V0Lq_DD1uo4,97721,917,32,0,68
4348,WuSUnlW1I4M,143074,2170,35,0,87
4349,1Hdjl7ihaDc,729249,14649,199,0,1228
4350,oN3BdBMTEsw,4378135,48705,2684,0,3494
4351,02bbWCbiSZk,93651,7409,47,0,903
4352,OmSPdirqrPE,146346,2115,27,0,80
4353,rFA8wlcQJ-k,639760,6057,125,0,485
4354,pZyh4WMSuDY,8461,200,4,0,9
4355,GGSVLwBLk5Y,1606036,42502,663,0,1554
4356,zETPJfRjX-M,1510967,12281,334,0,574
4357,LApFG5QsR18,172017,4064,61,0,375
4358,arfuPz3RwCA,1643,13,1,0,2
4359,m9mm6NDCtVI,265683,3320,56,0,114
4360,z_nD2L3Oon8,1182,42,1,0,4
4361,mkFMk9Srvro,13989,320,5,0,46
4362,U2kjKrWKqTg,210729,7687,64,0,231
4363,kGUkYvB92uw,301866,3638,57,0,50
4364,ipXoBrjLDzM,123390,2328,22,0,63
4365,RCSowg-hMsk,91534,1092,20,0,214
4366,XuUu4gXQcaA,9989556,128645,1749,0,32934
4367,s4-DJ5AzOHo,77201,1127,47,0,158
4368,s1oBXLRncTU,719925,7544,137,0,625
4369,fcfCqMjaXsI,167697,3787,34,0,168
4370,metOEB5_RQE,3677,75,4,0,11
4371,7NuSArETRvM,115037,2022,42,0,85
4372,FJhs_gChmP4,120816,2009,63,0,371
4373,hnveS9PqYjA,5093,80,1,0,0
4374,IgERBPask-o,102043,995,27,0,120
4375,fZBAhptXyok,56312,1114,7,0,134
4376,WXsRe42FmAA,39273,630,11,0,78
4377,4cqS1MvbE6k,118414,1305,27,0,63
4378,ZdbDC_u9LtI,81171,1625,17,0,53
4379,TvT8FRKiQKk,197872,3574,130,0,287
4380,LCBBqCouboQ,24567,1076,27,0,56
4381,vqb_uNmbswc,120914,5846,77,0,1329
4382,hCvNfxK2l8A,27672,336,3,0,0
4383,HrDC61LZHkU,34297,1634,5,0,168
4384,igvvKgtI2Tk,156052,4007,28,0,139
4385,1t2MDfjwAkg,159647,11466,26,0,837
4386,ypXtua-0wPc,110733,1776,30,0,70
4387,keinfYdi11o,336462,11600,94,0,414
4388,xI1zG3nwJ4A,78417,1397,50,0,73
4389,cyDZJKv13NA,149889,4432,76,0,299
4390,Yo74QcGz5_M,143609,7404,54,0,371
4391,WGmxAeWINco,378905,15281,293,0,574
4392,zWSPTR9rIDw,1752365,0,0,0,1140
4393,seSFKhCV624,134735,3120,73,0,107
4394,Um-LOrsv6u4,4815,130,2,0,0
4395,LS_2JRl2H5I,1867,33,5,0,5
4396,AI9TVBwiB-0,56568,2070,43,0,712
4397,3AZINyLNkyc,438377,11008,280,0,1380
4398,mdy3b-JzUN4,6311209,32263,2647,0,6990
4399,88YtUjN0tKk,87129,4066,40,0,58
4400,f5cAV0VIuOE,39041,399,26,0,63
4401,onroTXL9eeg,6483,345,4,0,49
4402,_3rSh7F3m70,2201,46,3,0,0
4403,2xhRL-0ep00,35249,725,14,0,50
4404,T-o2ROk0rH4,50470,2951,12,0,152
4405,GOCAG06RIkM,77,2,0,0,0
4406,aQynXlqK6uU,39191,1923,8,0,193
4407,CX47bcJMPrI,236574,11076,194,0,565
4408,eLPvXSk3xt4,819430,16708,461,0,832
4409,e9P509sXZJ8,487177,5978,101,0,479
4410,rvrxn79Tm6Y,118710,1871,36,0,91
4411,uI2Gh3rO3Gs,751201,22046,1327,0,2550
4412,Lc8xtQ3Ofj0,123253,7412,55,0,1918
4413,R-MMGs9ZRRY,743,7,2,0,1
4414,k4zFWpqurvE,110832,4327,51,0,496
4415,MB_GN9N8mg4,1902082,9713,342,0,1006
4416,zrqfKcS6dho,201879,3396,156,0,873
4417,ojl8dyQWKok,113024,1075,36,0,126
4418,OMf5JJywSOA,608691,6854,47,0,1981
4419,Khdm11Xjm58,289041,3916,160,0,0
4420,InO177k-3Hw,147184,2270,43,0,106
4421,-du3KYrNAqU,153399,5938,30,0,311
4422,RkfHvA5vhNc,14307,546,8,0,67
4423,OqG6QYyjUBo,16463,388,1,0,27
4424,9-shRFzk054,153254,2108,45,0,45
4425,1p8me1iWx6Y,894,47,0,0,43
4426,EGeEvB3vK8c,100311,2417,38,0,118
4427,vzlQiyRdySs,152956,4268,109,0,140
4428,aMA-V_zADoQ,143516,3554,28,0,288
4429,jhRt3P-ur10,125485,1528,38,0,428
4430,SCB6AQqU2-Y,13661,212,7,0,0
4431,2frCH77JzEs,561117,25635,229,0,765
4432,J72PcEJlXO0,38887,832,12,0,16
4433,Hl_Ie-hthYA,162537,7532,89,0,191
4434,lFfIPLeu5u8,8086,131,3,0,6
4435,iWYQoCqSu7I,39718,1611,9,0,611
4436,aA4xay7oF-o,1592266,29617,234,0,1398
4437,cK4ZZK7riX4,31892,1837,8,0,257
4438,zzcl1trkz7k,6618500,237515,2684,0,3275
4439,J4RY0wgyYYU,142,6,1,0,1
4440,JirYow6J6MY,3787212,124574,1394,0,19488
4441,ScnCZeo1qkg,4219,237,0,0,57
4442,xV2ikghf7UU,1657,104,0,0,6
4443,Td3QjXzJld0,5810,326,6,0,25
4444,UYxhzXQXNY8,5085,110,1,0,9
4445,0icaqGeJ5n4,72,14,0,0,0
4446,lG8KjuJYu5c,342284,3768,53,0,250
4447,lXFpz04pPjs,65270,2219,18,0,216
4448,xUsp_a4ZzHU,14461,374,4,0,47
4449,gkcvMXPRosQ,77145,2127,24,0,156
4450,MVQVcamr5R8,92767,1138,48,0,213
4451,TOvs-_F7X4c,26723,492,5,0,15
4452,s2Elv23xnZQ,562299,6127,128,0,153
4453,wjbB80mDBSg,229150,8083,93,0,359
4454,G2hSQvZxcqo,332680,5404,168,0,230
4455,81GoieObbuE,9727,117,4,0,0
4456,kN7u9pdxgo4,178243,2657,55,0,84
4457,ncYpQ4jxRxM,50321,1653,22,0,97
4458,x6PuyUHD4P0,106181,3714,64,0,193
4459,cW0s1jYt964,107240,1967,27,0,64
4460,V-slLVZA_Hc,87570,3011,51,0,104
4461,_NBhdTymQo8,283736,5347,95,0,240
4462,w7mtwmga-MA,127927,1553,94,0,251
4463,ssWbP41kPOA,10403,314,4,0,15
4464,O9brRIcI51E,137112,2477,15,0,271
4465,-84JbCdx2vM,514443,10469,214,0,1098
4466,p2x__w-PNE8,133288,4740,51,0,170
4467,zJXJeWNNRlA,1100662,74101,914,0,1178
4468,HNED0bs5ZKQ,5364,207,1,0,80
4469,r1gESgOaOUE,302104,16859,129,0,461
4470,O6u_hiBCyhc,681731,4038,175,0,186
4471,2mzCyEtbLfQ,67188,4456,25,0,223
4472,QoSTCuavleY,6900,116,2,0,0
4473,iHOa7I22orU,9407,31,1,0,10
4474,NiVZqGY55C8,709334,4458,144,0,735
4475,C6r9ZxgoznY,2081,122,1,0,2
4476,er3P8fp3XbY,99787,2007,9,0,121
4477,T2jP68TFx94,166,1,1,0,0
4478,RqMTKVBclU4,1016761,16716,641,0,1798
4479,2pXjniQicfs,621806,21101,139,0,960
4480,9VmVvibiIQA,4279,135,3,0,15
4481,oRgimQSSov8,337603,7702,193,0,911
4482,7Qw44uYBeCE,49946,1045,37,0,108
4483,00_czBFtn7U,50,8,0,0,6
4484,1YDpvdd8r4w,1520,35,2,0,10
4485,7WE2uR5TCGU,1547,44,0,0,6
4486,Son_FjXq64M,6600,633,4,0,24
4487,1sDfsDFv-ls,232,12,0,0,0
4488,1egNxNQfMEo,173,13,0,0,0
4489,d-c7x68bKKw,58633,925,10,0,78
4490,hAs1JxeKbv0,373238,4192,124,0,91
4491,w2GMs8FuI0w,103957,1114,30,0,35
4492,udu8s90YBG4,389562,6318,116,0,173
4493,pt5RiSKfRC4,656519,21852,297,0,694
4494,z9PDLnpJx_Q,23569,1607,5,0,129
4495,pasOxxEeua8,28020,1005,8,0,74
4496,fU47Cg8OQ6w,40154,1668,40,0,64
4497,XEgRYtqqmMM,62352,1084,17,0,30
4498,6BVfJD0JOMY,142138,4401,61,0,160
4499,aBZVmaV8vuY,42445,520,10,0,6
4500,mgOZmcT5WnM,91683,3068,69,0,223
4501,e7vkduRkv54,174587,4088,42,0,313
4502,VsANxnF6vJ0,15077,553,10,0,27
4503,rKRyBCRPBZU,1896850,38826,605,0,1426
4504,ecFQX9JLQhc,98040,3064,64,0,115
4505,VQ0kfwsArCI,183399,12669,211,0,1470
4506,DcSf8Lx-UHM,954447,27810,389,0,2762
4507,GJ-3HqM5EwI,546447,13580,449,0,1033
4508,3FZ_hVKmdDU,122007,1389,21,0,18
4509,rHKcXy3OIgw,47968,1654,27,0,55
4510,T6LQ6BDowYo,92464,1926,41,0,102
4511,dn-_gqW6jkk,97186,3112,50,0,113
4512,YBAhQBJksMw,2947592,236502,3250,0,9554
4513,QY7TgzHRbqs,8847,502,7,0,57
4514,xdR2_uGN_So,1007144,17867,2537,0,1927
4515,XbvTo7q-P0U,5676,161,5,0,12
4516,eVoIv-HR0RQ,190681,16922,236,0,848
4517,5OaE5rX4m2o,273175,2245,56,0,202
4518,8tq1AjzL45c,1405,38,0,0,11
4519,r8gZUq70h1M,407025,4014,97,0,1668
4520,CeXTn2VHmyg,18528,441,6,0,18
4521,f6TGCHrcbsE,522,36,0,0,25
4522,g-pdcJWAcyk,832,28,1,0,10
4523,840nbLxRX9U,272333,6295,158,0,919
4524,9CGXm-XO41M,1342052,7278,426,0,783
4525,nMuSPJngqk8,26723,1528,2,0,81
4526,FCViSTHI4pU,2787091,21902,1324,0,8197
4527,vQU4HnjtmOY,4535,150,2,0,18
4528,Uy2VItdU0Hk,1195763,13867,752,0,1458
4529,UF4RJ6wFGN0,7211,343,2,0,27
4530,q1_CH4dvMUo,886209,9653,239,0,544
4531,HB7LIhYooIo,1766952,27830,2529,0,2200
4532,yiu5nWW48eE,93872,2833,72,0,251
4533,2PHUNRhY_zU,67618,1508,29,0,99
4534,TF4ikKxPVrM,8962,148,5,0,57
4535,fSCAwqbHZzw,4413,65,7,0,27
4536,qnZl-8MNg2g,714820,20371,802,0,619
4537,BSN_4XTGZt4,747875,10401,182,0,597
4538,Fe_Gus8QFn0,185763,2678,47,0,341
4539,-GEHmeSFg0o,287938,3986,62,0,194
4540,TdDzXg0r63g,176769,2745,53,0,137
4541,m1S6DI2zy8c,106100,3007,54,0,152
4542,C2GaZK5gTI0,676623,10951,152,0,743
4543,-40O_4nkOd4,539854,7675,98,0,214
4544,tEVzgVr_UqM,171,10,2,0,0
4545,uOKQVSyDTig,233760,3678,82,0,465
4546,pSdA_86hG4Y,483167,8455,125,0,280
4547,ONC98K29X4Y,113830,1753,44,0,189
4548,deQ5nTX9bwg,1235913,10748,574,0,1173
4549,NunjMVBaV9E,226385,1644,24,0,166
4550,vGyAjsnW6Rs,248249,4451,45,0,98
4551,zZb6c9E7bds,258819,7862,236,0,803
4552,0JmbMmK1EbQ,706458,8243,202,0,275
4553,BB0bGuTjrJE,1368610,20583,475,0,790
4554,jp0kC--RmUY,530193,3654,122,0,1222
4555,enB_Vt_O3XA,1051262,42335,474,0,1560
4556,lsTZzRRQMvM,65217,0,0,0,157
4557,XmA0H1eFgqg,54636,1076,10,0,67
4558,ZkhPBfIryxQ,605493,12644,75,0,741
4559,pLA19ofiVCo,42885,1023,11,0,20
4560,Yn2h7waYBiY,112588,4117,34,0,205
4561,Ojok3CQrdg0,397550,7826,87,0,157
4562,tJhKHKaYkdc,89299,1054,46,0,486
4563,qPI-rcdeDSA,53680,1000,14,0,20
4564,9nDJVdzXo_w,277465,5568,65,0,142
4565,0xWDu1zYH0o,2203,15,0,0,2
4566,6uHiGnLGX-w,107487,2703,28,0,147
4567,kK7Y84n54Jw,81141,1356,25,0,57
4568,IZoy4j9xUgs,1993709,29852,181,0,1651
4569,bELcEdRLjvo,414342,2866,113,0,463
4570,D4LgruouDjs,1084045,10634,182,0,525
4571,Ej4pcU84eJo,39992,1710,26,0,85
4572,2ho1dC-t3AU,68111,3482,10,0,299
4573,n63_wjpGyDQ,161,7,0,0,2
4574,vZKS25zduxg,67541,1177,39,0,121
4575,sjOaS3qd7E4,2690,52,3,0,9
4576,GD-zrEiUOv4,877578,13586,1851,0,668
4577,CG1vke13oig,437469,9129,60,0,477
4578,CVA3Ba4kXpg,3524,55,6,0,14
4579,Vd4JBrtvnm0,429388,6499,93,0,314
4580,u9Xt-YpEdaQ,27243,387,24,0,55
4581,nOf3Q13zBuY,104906,3023,49,0,177
4582,OWhVdXVUCGw,314691,6623,139,0,423
4583,LeFzououM3A,286084,4842,65,0,92
4584,jAyigeTFPqE,129832,2840,33,0,73
4585,o092AVe8sqg,180702,3290,45,0,84
4586,fzRsa2JdTUY,6311,93,2,0,1
4587,YgvWTzbdCa0,95932,2101,20,0,242
4588,xSBCJltwZFE,1804317,12548,1064,0,5852
4589,Ojq4kBQ0sVE,136504,1460,38,0,21
4590,AJyBvcNfja8,430835,6050,94,0,258
4591,kFZBe5gwMCk,113147,3879,39,0,414
4592,zC1ehg3Dpi0,20960,498,7,0,37
4593,8DNjcYthVKw,103169,1975,45,0,129
